timestamps,pos_com_hist,pos_clear_hist,angmom_wb_hist,heading_vec_hist
8.970008611679077,[1.31052793 1.84166317 0.63422332],[ 1.33576075  1.84853989 -0.01497809],[0.92716639 1.34751729 0.16646657],[-0.65502675 -0.36529434  0.        ]
8.975006580352783,[1.31032783 1.84348686 0.63139378],[ 1.33961737  1.8506991  -0.01579859],[0.86931519 1.72192596 0.13284367],[-0.65587569 -0.36376789  0.        ]
8.980029582977295,[1.31012476 1.84534112 0.62906176],[ 1.34369923  1.85269723 -0.01626682],[0.94238934 1.47167246 0.06412345],[-0.65681038 -0.3620775   0.        ]
8.985013008117676,[1.3099339  1.84713253 0.62727922],[ 1.34796127  1.85466338 -0.01621588],[1.04493881 1.74048884 0.17213249],[-0.65778432 -0.36030513  0.        ]
8.990020990371704,[1.30983887 1.84769367 0.62617619],[ 1.35318724  1.85520407 -0.01571856],[1.02376938 1.77764703 0.1514487 ],[-0.65917023 -0.35776334  0.        ]
8.995009899139404,[1.30945584 1.84955483 0.62525313],[ 1.35697     1.85687815 -0.01539099],[1.0066072  1.64454348 0.1806503 ],[-0.66019078 -0.35587657  0.        ]
9.00001335144043,[1.30904615 1.8509765  0.62487657],[ 1.36048494  1.85859252 -0.01493007],[0.77018565 1.82629849 0.13122869],[-0.66119725 -0.35400311  0.        ]
9.005058288574219,[1.30818148 1.85272235 0.62474291],[ 1.36340653  1.86025234 -0.01473955],[0.81701028 1.93096741 0.26615074],[-0.66193173 -0.35262783  0.        ]
9.01004409790039,[1.307654   1.85403481 0.62476895],[ 1.36583743  1.86180323 -0.01475693],[0.34786583 1.80984385 0.03693738],[-0.66287089 -0.35085921  0.        ]
9.015040159225464,[1.30696375 1.85546148 0.62479585],[ 1.36777661  1.86360307 -0.0148174 ],[0.36390141 1.68330961 0.13374872],[-0.66332853 -0.34999323  0.        ]
9.020006656646729,[1.3064025  1.85667363 0.62511568],[ 1.36926701  1.8656147  -0.01480588],[-9.14669592e-02  1.58138434e+00 -7.18534483e-04],[-0.66360483 -0.34946907  0.        ]
9.025005102157593,[1.30603634 1.85739304 0.62582045],[ 1.37062014  1.86667244 -0.01462218],[0.28144478 1.3880163  0.29202445],[-0.66345628 -0.34975101  0.        ]
9.030010223388672,[1.30504383 1.85874364 0.6267176 ],[ 1.37102885  1.86918494 -0.01432537],[-0.11776661  1.45492729  0.10432089],[-0.66290592 -0.35079303  0.        ]
9.03504228591919,[1.30364474 1.86057639 0.62781071],[ 1.37117549  1.87159674 -0.01395582],[0.55618982 1.29771186 0.35232711],[-0.66223854 -0.35205131  0.        ]
9.040045976638794,[1.3023267  1.86236734 0.6292593 ],[ 1.3711581   1.87366833 -0.01358232],[0.22414447 1.10430049 0.10407991],[-0.66179742 -0.35287983  0.        ]
9.045042276382446,[1.30080713 1.86412803 0.6308205 ],[ 1.37058036  1.87554229 -0.01327979],[0.42334873 1.06092006 0.30617784],[-0.66127122 -0.35386491  0.        ]
9.050004959106445,[1.29949123 1.86527922 0.63261652],[ 1.36963135  1.87716976 -0.01297067],[0.17480453 0.9118901  0.15326011],[-0.66076039 -0.35481786  0.        ]
9.055037498474121,[1.29822598 1.86591027 0.63488294],[ 1.36864941  1.87738564 -0.01255793],[0.38013333 0.84974496 0.24029332],[-0.66019371 -0.35587113  0.        ]
9.060052156448364,[1.29670968 1.86714122 0.63708748],[ 1.36730042  1.87814838 -0.01247055],[0.42323835 0.60021699 0.04051165],[-0.66000056 -0.35622922  0.        ]
9.065038919448853,[1.29514206 1.8684481  0.63932041],[ 1.36571153  1.87848234 -0.0125111 ],[0.64740521 0.37508712 0.04879775],[-0.659909   -0.35639881  0.        ]
9.070008277893066,[1.29341914 1.86964191 0.6416763 ],[ 1.36397131  1.87840213 -0.01254359],[0.73224743 0.18434738 0.07032152],[-0.66000787 -0.35621568  0.        ]
9.075039148330688,[1.29135443 1.87108925 0.6444386 ],[ 1.36190991  1.87817982 -0.01250338],[ 1.10716378 -0.17124217  0.22315105],[-0.65996215 -0.35630038  0.        ]
9.080027341842651,[1.28926979 1.87276413 0.64693685],[ 1.3595963   1.87764122 -0.01237779],[ 1.03707278 -0.31930027  0.14090725],[-0.66017195 -0.3559115   0.        ]
9.08501410484314,[1.28678861 1.87480895 0.64975839],[ 1.3570935   1.87657852 -0.01213928],[ 1.2977126  -0.29157823  0.26092302],[-0.66097027 -0.35442672  0.        ]
9.090008735656738,[1.28445239 1.8764705  0.65273422],[ 1.35457022  1.87512176 -0.01181435],[ 1.19252961 -0.34865037  0.1894787 ],[-0.66210933 -0.35229424  0.        ]
9.095009803771973,[1.28236353 1.87761966 0.65599707],[ 1.35172271  1.87198331 -0.01126788],[ 1.53146335 -0.67660604  0.37541648],[-0.66372533 -0.34924016  0.        ]
9.100005626678467,[1.27968459 1.87992784 0.65911528],[ 1.34840838  1.86989785 -0.01101665],[ 1.14449484 -0.90058113  0.12182039],[-0.66554509 -0.34575965  0.        ]
9.105003356933594,[1.27664217 1.88191932 0.66250122],[ 1.34497217  1.86728676 -0.01072374],[ 1.52638245 -0.4513029   0.41713654],[-0.66808696 -0.34082225  0.        ]
9.110008716583252,[1.2737741  1.88365923 0.66604751],[ 1.34136174  1.86409455 -0.01042221],[ 1.22584848 -0.68268164  0.17814485],[-0.67105855 -0.33493346  0.        ]
9.115000247955322,[1.2712576  1.88443396 0.67007464],[ 1.3374889   1.86051948 -0.01018586],[ 0.55252343 -0.66531703 -0.03093037],[-0.67435952 -0.32823656  0.        ]
9.120004892349243,[1.26892694 1.88462395 0.67418665],[ 1.33314238  1.85688411 -0.01023925],[ 0.28294532 -0.76049536 -0.19098038],[-0.67750865 -0.32168622  0.        ]
9.12501049041748,[1.26684496 1.88338563 0.6789707 ],[ 1.32829525  1.85158143 -0.01060758],[ 0.5539759  -1.16560388 -0.14028665],[-0.68071764 -0.31483884  0.        ]
9.13000774383545,[1.26414962 1.88483714 0.68279261],[ 1.32306609  1.84790238 -0.01133518],[ 0.66952955 -1.47879816 -0.17796854],[-0.68328107 -0.30923612  0.        ]
9.13500690460205,[1.26186148 1.88447837 0.68692667],[ 1.31762585  1.84423324 -0.01191591],[-0.13248555 -1.23998915 -0.39805514],[-0.68557679 -0.30411259  0.        ]
9.140005111694336,[1.26004642 1.88337231 0.69143607],[ 1.3119923   1.84059264 -0.01231542],[-0.25177325 -1.02130651 -0.39775551],[-0.68755836 -0.29960558  0.        ]
9.145009517669678,[1.25813172 1.88251701 0.69609368],[ 1.30607702  1.83727785 -0.01272274],[-0.2844449  -1.44722302 -0.55610049],[-0.688749   -0.29685825  0.        ]
9.150010108947754,[1.25626084 1.88183129 0.70072918],[ 1.29974493  1.83437979 -0.01311948],[-0.18600786 -1.40823525 -0.47714355],[-0.68939024 -0.29536604  0.        ]
9.15500521659851,[1.25387655 1.8808779  0.7053498 ],[ 1.29259926  1.83066437 -0.01323511],[ 0.43843818 -1.27548956 -0.15797229],[-0.68941817 -0.29530084  0.        ]
9.159998416900635,[1.25098023 1.88133775 0.70988466],[ 1.28552347  1.82849128 -0.01314534],[ 0.5615992  -1.74616809 -0.09663328],[-0.68886844 -0.29658098  0.        ]
9.165002346038818,[1.24822174 1.88146905 0.71498993],[ 1.27831279  1.82649285 -0.01247496],[ 0.22868653 -1.84857496 -0.17700142],[-0.68811917 -0.29831528  0.        ]
9.170001745223999,[1.24544905 1.88097041 0.72052922],[ 1.27075087  1.82461325 -0.01164072],[ 0.00170973 -1.29346412 -0.10809337],[-0.68723094 -0.30035584  0.        ]
9.175008535385132,[1.24130665 1.88075223 0.72716913],[ 1.26272052  1.82287527 -0.01090525],[ 0.39458231 -1.03704183  0.12122346],[-0.68609543 -0.30294069  0.        ]
9.180026531219482,[1.2377173  1.88119834 0.73330436],[ 1.25434242  1.82118791 -0.0100809 ],[ 0.17056586 -0.85109099  0.11072444],[-0.68481417 -0.30582601  0.        ]
9.18500304222107,[1.23398239 1.88152708 0.73944174],[ 1.24556036  1.81946841 -0.00931391],[ 0.06936366 -0.68954591  0.19551374],[-0.68339455 -0.30898525  0.        ]
9.190005779266357,[1.23116066 1.88175206 0.74567799],[ 1.23558311  1.81687901 -0.00858776],[-0.17000775 -1.28267428  0.09355624],[-0.68161655 -0.31288797  0.        ]
9.195003271102905,[1.22701454 1.8821217  0.75193368],[ 1.22573671  1.81528682 -0.00825487],[-0.13881654  0.24458549  0.50194139],[-0.67963764 -0.3171635   0.        ]
9.200003862380981,[1.22281218 1.8827846  0.75811527],[ 1.21547234  1.81358502 -0.00795476],[-0.04885065 -0.27096215  0.39921497],[-0.67759983 -0.32149413  0.        ]
9.205004453659058,[1.21912417 1.88407521 0.76403496],[ 1.20489347  1.81131864 -0.00770432],[ 0.41009516 -0.96178798  0.32557674],[-0.67593437 -0.32498111  0.        ]
9.210005283355713,[1.21562834 1.88535014 0.76965639],[ 1.19407452  1.80860361 -0.00738813],[ 0.66737757 -1.12984126  0.31403487],[-0.67445094 -0.32804868  0.        ]
9.215009450912476,[1.21153894 1.88711092 0.7755891 ],[ 1.18320349  1.80570347 -0.00686467],[ 0.92497729 -0.3289046   0.59801382],[-0.67315005 -0.33070986  0.        ]
9.220006704330444,[1.20561807 1.88782684 0.78373998],[ 1.1721414   1.8026828  -0.00614085],[0.35305531 0.37413687 0.60030278],[-0.67219216 -0.33265252  0.        ]
9.225012302398682,[1.20230482 1.88980298 0.78980828],[ 1.16006298  1.7979856  -0.00555758],[ 0.62927201 -0.53380202  0.52044575],[-0.67205246 -0.33293467  0.        ]
9.230011940002441,[1.19917831 1.89176001 0.79533358],[ 1.14825833  1.79305643 -0.00543239],[ 0.80109426 -1.02436964  0.3454731 ],[-0.67298722 -0.33104108  0.        ]
9.23501467704773,[1.19679998 1.89357151 0.80049561],[ 1.13671785  1.78774271 -0.00504055],[ 0.40707718 -0.9357728   0.29705171],[-0.67479221 -0.3273461   0.        ]
9.240010261535645,[1.19505351 1.89490844 0.80537183],[ 1.12536055  1.78259605 -0.00435445],[-0.24696549 -1.34327226  0.14344856],[-0.67708843 -0.32256976  0.        ]
9.24500560760498,[1.19353096 1.89649813 0.81015185],[ 1.11412411  1.77786596 -0.00341745],[-0.14856946 -1.09797485  0.31200236],[-0.67924182 -0.31801031  0.        ]
9.25001072883606,[1.19166215 1.89820488 0.81497783],[ 1.10299735  1.77351528 -0.00223771],[-0.21013683 -0.82306248  0.43913107],[-0.68096744 -0.31429818  0.        ]
9.255005121231079,[1.19253551 1.89958252 0.81798596],[ 1.09131819e+00  1.76874630e+00 -9.33123012e-04],[-0.69630878 -2.09321076  0.11469567],[-0.68284643 -0.31019471  0.        ]
9.260005235671997,[1.19488791 1.90204255 0.81927444],[1.08021783e+00 1.76587858e+00 5.32094428e-04],[-1.2179216  -5.70776152 -0.05384253],[-0.68339471 -0.3089849   0.        ]
9.265005826950073,[1.19662892 1.90601134 0.82039217],[1.07179255 1.76455372 0.00295138],[ 0.11453501 -4.38851101 -0.28228198],[-0.68340724 -0.30895718  0.        ]
9.270004034042358,[1.19549012 1.91038348 0.82226973],[1.06670429 1.76485818 0.0064531 ],[ 2.54131757 -1.6233065  -0.55962793],[-0.6821541  -0.31171426  0.        ]
9.275005578994751,[1.19439588 1.91319505 0.82493204],[1.0635673  1.76668121 0.01033734],[-0.1439809  -1.41486985 -0.00525078],[-0.68062705 -0.31503463  0.        ]
9.280028343200684,[1.1940993  1.9158942  0.82754817],[1.06072671 1.76959526 0.01422076],[-0.13454953 -2.42181059  0.27221683],[-0.67797756 -0.32069678  0.        ]
9.285000562667847,[1.19303466 1.9180026  0.83028302],[1.05874594 1.77314669 0.01831211],[-0.5407897  -1.17987244  0.73348375],[-0.67431775 -0.32832237  0.        ]
9.290004014968872,[1.19074576 1.91793645 0.83374957],[1.05713543 1.77718937 0.02278867],[-1.60570053 -0.36013694  0.83617319],[-0.67000678 -0.3370325   0.        ]
9.295002460479736,[1.18953438 1.91850857 0.83699945],[1.05625795 1.78205927 0.0269788 ],[-1.47139625 -0.56406429  0.67203141],[-0.6660903  -0.34470816  0.        ]
9.300016403198242,[1.18662784 1.92065545 0.84056732],[1.05597714 1.78720088 0.03136075],[1.22330293 0.49395455 0.69166021],[-0.66193747 -0.35261705  0.        ]
9.30500841140747,[1.18263561 1.92246444 0.84435976],[1.05588236 1.79229092 0.0356445 ],[0.06079229 1.41599382 0.74048716],[-0.65761787 -0.36060883  0.        ]
9.310007095336914,[1.1794054 1.923901  0.8474093],[1.05571062 1.79649727 0.03938897],[0.27122105 0.77687002 0.43044922],[-0.65529142 -0.36481935  0.        ]
9.315053701400757,[1.17646583 1.92602215 0.84993927],[1.05498375 1.80053216 0.04270345],[0.50722898 0.05010796 0.30266266],[-0.65279851 -0.36926157  0.        ]
9.320049524307251,[1.17426403 1.92852056 0.8516879 ],[1.05400818 1.80446885 0.04580019],[ 0.00997016 -0.79045761  0.35283491],[-0.65053115 -0.3732415   0.        ]
9.325007438659668,[1.17132363 1.92957947 0.85355385],[1.05289822 1.80853548 0.04890804],[-0.0328411  -0.7441519   0.43813315],[-0.647915   -0.37776469  0.        ]
9.330039978027344,[1.17026717 1.9311954  0.8540953 ],[1.05151945 1.81289934 0.0519565 ],[-1.3681358  -0.86961689  0.41842435],[-0.6445327  -0.38350697  0.        ]
9.335051774978638,[1.16855025 1.93233991 0.85531279],[1.05039891 1.81733612 0.05486228],[-0.85946354 -0.09929841  0.56732758],[-0.64136429 -0.38878251  0.        ]
9.340051412582397,[1.16571938 1.93380687 0.85731325],[1.04919782 1.8224525  0.05774536],[0.04538995 0.71345061 0.92460327],[-0.63728122 -0.39543982  0.        ]
9.345011472702026,[1.16306173 1.93485953 0.85900235],[1.04804536 1.8269517  0.06024478],[-0.75181218  0.54823723  0.54653466],[-0.63410601 -0.40051164  0.        ]
9.35004448890686,[1.16012909 1.9361115  0.8602361 ],[1.04653743 1.83100379 0.06205905],[-0.40811987  0.67844347  0.67674302],[-0.63124274 -0.40500939  0.        ]
9.355013370513916,[1.15619529 1.93770152 0.86081057],[1.04478818 1.83461022 0.06314696],[ 0.36224614 -0.01028864  0.41050968],[-0.62853303 -0.40920195  0.        ]
9.360010147094727,[1.15396497 1.93926798 0.8608649 ],[1.04296099 1.83796849 0.06405508],[-0.50805765  0.00185845  0.24737536],[-0.62647722 -0.41234244  0.        ]
9.36503529548645,[1.15156223 1.94120191 0.86056451],[1.04107799 1.84148439 0.06477922],[-0.04417099 -0.15526973  0.42767278],[-0.62382177 -0.41634889  0.        ]
9.370009899139404,[1.14944843 1.94284542 0.85999497],[1.03909731 1.84512349 0.0653735 ],[-0.27279643 -0.04453661  0.48163297],[-0.62094457 -0.42062791  0.        ]
9.37500810623169,[1.1473537  1.94420049 0.85929538],[1.03697188 1.84914127 0.06587459],[-0.83821883 -0.11265837  0.51569463],[-0.61748278 -0.42569357  0.        ]
9.38006854057312,[1.14593933 1.94578592 0.8576914 ],[1.03468996 1.85314433 0.06621415],[-0.81383204 -0.36146041  0.57698026],[-0.61356084 -0.43132714  0.        ]
9.385018587112427,[1.14421388 1.94693597 0.85646513],[1.03248021 1.85740245 0.06642892],[-1.01084377 -0.20189667  0.55329774],[-0.60931999 -0.43729756  0.        ]
9.39002776145935,[1.14126236 1.94838943 0.85470379],[1.03040017 1.86183044 0.06616357],[-0.43074252 -0.30192609  0.52393054],[-0.60441657 -0.44405024  0.        ]
9.395025730133057,[1.13896361 1.94998986 0.85312266],[1.02854114 1.86624047 0.06606819],[-0.22831023  0.01383035  0.53752101],[-0.60016823 -0.44977561  0.        ]
9.400007724761963,[1.13636276 1.9519864  0.85140468],[1.02675719 1.87056289 0.06574299],[-0.03451699  0.02640697  0.54027174],[-0.59576652 -0.45559     0.        ]
9.405024766921997,[1.13368147 1.95361324 0.8496632 ],[1.02491916 1.87493316 0.06520126],[-0.00061032  0.41736963  0.44264704],[-0.59161727 -0.4609653   0.        ]
9.410046577453613,[1.13083144 1.95547348 0.84756833],[1.02308556 1.87901189 0.06425801],[0.26457416 0.11587715 0.54034069],[-0.58777486 -0.46585482  0.        ]
9.41499924659729,[1.12835977 1.95708325 0.84498737],[1.02099858 1.88283553 0.06294126],[-0.46685309  0.0850281   0.41423713],[-0.5841854  -0.47034818  0.        ]
9.420008659362793,[1.12679242 1.95812625 0.84149914],[1.01877343 1.88662906 0.06132222],[-1.21758316 -0.13758517  0.32997883],[-0.58068913 -0.47465791  0.        ]
9.425014734268188,[1.12409824 1.95975142 0.83794413],[1.01657876 1.89056882 0.05898067],[-0.18497526 -0.53639305  0.56086776],[-0.57609646 -0.48022168  0.        ]
9.43004059791565,[1.12252364 1.96119162 0.83415742],[1.01422624 1.89486566 0.05720571],[-1.22298548 -0.09453315  0.31624961],[-0.57140671 -0.48579252  0.        ]
9.435050249099731,[1.12048036 1.96301018 0.83051081],[1.01196917 1.89922038 0.05529302],[ 0.06786469 -0.46582077  0.51975537],[-0.56642985 -0.49158643  0.        ]
9.440044403076172,[1.1176339  1.96544112 0.82704326],[1.00957759 1.90371905 0.05317547],[-0.00278885 -0.01117382  0.65475453],[-0.56093828 -0.4978436   0.        ]
9.445071935653687,[1.11493191 1.96712273 0.8233042 ],[1.00747709 1.90780615 0.05063471],[-0.23617404  0.50335596  0.37560522],[-0.55690175 -0.50235489  0.        ]
9.45004940032959,[1.11226212 1.96873026 0.81931863],[1.004956   1.9118304  0.04761741],[-0.03387457  0.22393122  0.6197284 ],[-0.55253672 -0.50715203  0.        ]
9.455046653747559,[1.10873786 1.97117414 0.81445668],[1.00281165 1.91546252 0.04337816],[ 0.52787099 -0.06555052  0.52850347],[-0.54916675 -0.51079926  0.        ]
9.460036039352417,[1.10548269 1.97390024 0.809704  ],[1.00027567 1.91880157 0.03949107],[ 0.68430719 -0.11942404  0.60469249],[-0.54645449 -0.5136998   0.        ]
9.46504807472229,[1.10248542 1.97641771 0.8045405 ],[0.99776727 1.921855   0.03524119],[ 0.06672652 -0.04722429  0.47622785],[-0.5444466  -0.51582739  0.        ]
9.470014095306396,[1.09995781 1.97843977 0.79920627],[0.99540619 1.92474336 0.03091068],[ 0.07159148 -0.00521906  0.62054374],[-0.54344712 -0.51688028  0.        ]
9.475013017654419,[1.09750711 1.98076668 0.79363841],[0.99305674 1.92757978 0.0263767 ],[-0.18900111 -0.33451368  0.50150498],[-0.54254246 -0.51782978  0.        ]
9.480042695999146,[1.09525214 1.98210306 0.7882978 ],[0.99071838 1.9303185  0.02159413],[-0.53721283  0.54724951  0.49238007],[-0.54244407 -0.51793285  0.        ]
9.485018014907837,[1.09265876 1.98357272 0.78249653],[0.98818542 1.93297007 0.01630586],[-0.06437249  0.19452982  0.52224346],[-0.54211004 -0.51828246  0.        ]
9.490023851394653,[1.09002193 1.98529314 0.77576313],[0.98580875 1.93518445 0.00959979],[-0.28921394  0.02592388  0.45044356],[-0.54209187 -0.51830146  0.        ]
9.495025873184204,[1.08791671 1.98686874 0.76905639],[0.98305086 1.93747787 0.00338212],[-0.29373395 -0.14463634  0.41365696],[-0.54188592 -0.51851678  0.        ]
9.50001049041748,[1.08632093 1.98932216 0.7606006 ],[ 0.98036838  1.93988009 -0.00306195],[-0.22485283 -1.43687156  0.24023322],[-0.54140756 -0.51901624  0.        ]
9.505011081695557,[1.0852333  1.99235957 0.7512072 ],[ 0.97949825  1.94342272 -0.00855467],[ 0.29147886 -1.84060208 -0.02400453],[-0.54143016 -0.51899266  0.        ]
9.510007858276367,[1.08308568 1.9962637  0.74228588],[ 0.98111609  1.94794798 -0.01214832],[ 1.43531413 -1.61415361  0.0765487 ],[-0.54180637 -0.5185999   0.        ]
9.51501178741455,[1.0815059  1.99858069 0.73436266],[ 0.98398561  1.95316942 -0.01363719],[ 0.57105573 -0.93415524 -0.20214521],[-0.54265804 -0.51770866  0.        ]
9.520010232925415,[1.07969747 2.00017052 0.72696232],[ 0.98827944  1.95799512 -0.01361394],[ 0.93913203 -0.58406142 -0.00551824],[-0.54395417 -0.51634665  0.        ]
9.525010108947754,[1.07805544 2.00045868 0.72055782],[ 0.99394549  1.96309793 -0.0122056 ],[ 0.48060213 -0.92046012 -0.31423071],[-0.5450428  -0.51519739  0.        ]
9.530006408691406,[1.0767658  2.00151546 0.71449256],[ 0.99945756  1.96736327 -0.01016108],[ 1.69006926 -1.38828816 -0.27382658],[-0.54656572 -0.51358146  0.        ]
9.535012006759644,[1.07573802 2.0037143  0.70842783],[ 1.00538479  1.97096522 -0.00794174],[ 1.75433383 -0.33316408 -0.26191846],[-0.54826025 -0.51177212  0.        ]
9.540008544921875,[1.07363964 2.00409766 0.70478006],[ 1.01192253  1.97387032 -0.00601423],[2.24548597 1.02264486 0.02352078],[-0.5508301  -0.50900511  0.        ]
9.545010089874268,[1.07221189 2.00406211 0.70067344],[ 1.01776282  1.97605346 -0.00520882],[ 1.51211084  0.76682693 -0.12121246],[-0.55336168 -0.50625176  0.        ]
9.550010919570923,[1.07165206 2.00420551 0.69604425],[ 1.02296215  1.97779711 -0.00594795],[ 1.12726048  0.08281317 -0.27433459],[-0.55591856 -0.5034427   0.        ]
9.555011510848999,[1.07048473 2.00474245 0.69143345],[ 1.02828579  1.97932307 -0.00760834],[1.67546346 0.77769706 0.09840353],[-0.55792835 -0.50121448  0.        ]
9.56000828742981,[1.06940337 2.00540638 0.6863513 ],[ 1.03233869  1.98124056 -0.00985531],[1.22136472 1.03911512 0.04401485],[-0.55969659 -0.49923915  0.        ]
9.565010786056519,[1.06845889 2.00694407 0.6807321 ],[ 1.03606592  1.98322934 -0.01239722],[1.59718721 0.17819872 0.04888496],[-0.56116347 -0.49758975  0.        ]
9.570009469985962,[1.06720616 2.0086879  0.67497041],[ 1.03974708  1.98573034 -0.01453969],[1.3828903  0.34571677 0.04651105],[-0.56250882 -0.49606837  0.        ]
9.575010061264038,[1.06609427 2.010369   0.66939903],[ 1.04312741  1.98905612 -0.01597603],[0.94928287 0.4278596  0.1614204 ],[-0.56321292 -0.49526882  0.        ]
9.580016613006592,[1.06491407 2.01282965 0.66342991],[ 1.0461934   1.99331628 -0.0164188 ],[0.79213938 0.66460735 0.35264654],[-0.56301775 -0.49549068  0.        ]
9.585012435913086,[1.0634836  2.0143189  0.65896959],[ 1.04881649  1.99815893 -0.01605575],[0.38087903 1.04888969 0.41503223],[-0.56223109 -0.49638311  0.        ]
9.590023279190063,[1.06203939 2.01578354 0.65496302],[ 1.05198379  2.00325946 -0.01509723],[0.34445575 0.85875358 0.34718259],[-0.56137961 -0.49734589  0.        ]
9.595014572143555,[1.0607864  2.01760831 0.65179911],[ 1.05467324  2.00831138 -0.01397129],[0.40064784 1.08479685 0.31237739],[-0.56048591 -0.49835283  0.        ]
9.60001277923584,[1.0593     2.0190492  0.64942222],[ 1.05746926  2.01329326 -0.01279479],[0.41924257 2.05832512 0.41132196],[-0.55968567 -0.49925139  0.        ]
9.605011940002441,[1.05771684 2.02034955 0.64697132],[ 1.06014866  2.01780787 -0.01233069],[0.4032001  1.93089971 0.38176327],[-0.55896772 -0.50005508  0.        ]
9.610010147094727,[1.0567457  2.02195496 0.6442413 ],[ 1.06266487  2.02178497 -0.01262025],[0.47290202 1.28635016 0.21995544],[-0.55843306 -0.5006521   0.        ]
9.615012168884277,[1.05563559 2.02349175 0.64182215],[ 1.0652792   2.02548953 -0.01321191],[0.79066782 1.79084203 0.39695389],[-0.55798893 -0.50114704  0.        ]
9.620008707046509,[1.05418471 2.02513804 0.63960973],[ 1.06880399  2.02881972 -0.01398054],[0.91411998 2.02142563 0.31334386],[-0.55818477 -0.5009289   0.        ]
9.625009775161743,[1.05321204 2.02685544 0.6372069 ],[ 1.0721295   2.03148295 -0.0150673 ],[1.30199556 1.50579282 0.2630102 ],[-0.55899591 -0.50002358  0.        ]
9.630009174346924,[1.05262215 2.02861109 0.63456601],[ 1.07573478  2.03380648 -0.01595467],[1.16287288 1.42698183 0.13083488],[-0.56029617 -0.49856614  0.        ]
9.635009765625,[1.05180063 2.03007573 0.63245043],[ 1.07941018  2.0361007  -0.0163956 ],[1.17962829 1.57255534 0.20372451],[-0.56171695 -0.49696485  0.        ]
9.64000916481018,[1.05108609 2.03161581 0.63082067],[ 1.08313828  2.03851194 -0.0163254 ],[0.99052191 1.66651961 0.12963346],[-0.56313087 -0.49536211  0.        ]
9.64501166343689,[1.05031421 2.03277178 0.62987897],[ 1.08681572  2.04100071 -0.01586396],[0.89585072 2.0686518  0.18706569],[-0.56462801 -0.49365496  0.        ]
9.650021076202393,[1.04916426 2.03417878 0.62928761],[ 1.09006234  2.04337124 -0.01543262],[0.93324197 1.77080523 0.21665992],[-0.56592004 -0.49217325  0.        ]
9.65500807762146,[1.04843731 2.03531422 0.62926953],[ 1.09334776  2.04554872 -0.01484623],[0.42807698 1.98947837 0.06755543],[-0.56746551 -0.49039055  0.        ]
9.660008192062378,[1.04735374 2.03636662 0.62944372],[ 1.09566902  2.04783973 -0.01453536],[0.59232077 1.94192456 0.19262234],[-0.56840388 -0.48930259  0.        ]
9.665004968643188,[1.046128   2.03754633 0.62970087],[ 1.0972655   2.05015595 -0.014552  ],[0.3494961  1.94756871 0.23641739],[-0.56876008 -0.48888851  0.        ]
9.670008182525635,[1.04507323 2.03876465 0.63006538],[ 1.09822118  2.05244361 -0.01472341],[0.23858405 1.64871388 0.18425611],[-0.56893758 -0.48868193  0.        ]
9.675012111663818,[1.04363273 2.03993043 0.63043592],[ 1.09874426  2.05485544 -0.01484097],[0.23125635 1.81399257 0.26063827],[-0.56847159 -0.48922392  0.        ]
9.68002963066101,[1.04243039 2.04099781 0.63133057],[ 1.09905653  2.05718195 -0.01485433],[0.17425017 1.23823139 0.17139416],[-0.56805398 -0.48970877  0.        ]
9.68501329421997,[1.04083127 2.04238717 0.63231439],[ 1.09892423  2.05943376 -0.01474373],[0.31398171 1.39170716 0.24899143],[-0.56712247 -0.49078723  0.        ]
9.690019130706787,[1.03886355 2.04371283 0.63380769],[ 1.09861579  2.06156882 -0.01425456],[0.1366803  1.65846364 0.1945835 ],[-0.56632995 -0.49170152  0.        ]
9.695017099380493,[1.0369408  2.04520057 0.63530808],[ 1.09815582  2.06337063 -0.0138343 ],[0.78771687 1.03727692 0.37026901],[-0.56548071 -0.49267795  0.        ]
9.700011253356934,[1.03498464 2.04634933 0.63736698],[ 1.09758421  2.06468606 -0.01346151],[0.41471022 1.22135809 0.1873814 ],[-0.56504365 -0.49317915  0.        ]
9.705009937286377,[1.03315947 2.04721347 0.63937939],[ 1.09663225  2.06546229 -0.01332232],[0.53987369 0.9044739  0.21642985],[-0.56474932 -0.49351617  0.        ]
9.710011005401611,[1.03156283 2.04806075 0.64162056],[ 1.09558988  2.06576348 -0.0132596 ],[0.44281641 0.55429778 0.03788226],[-0.56466564 -0.49361191  0.        ]
9.715007781982422,[1.02965077 2.0486188  0.64401617],[ 1.09446963  2.06568797 -0.01320604],[0.71647346 0.7238984  0.11217601],[-0.56470878 -0.49356255  0.        ]
9.720007181167603,[1.02777901 2.0493034  0.64643349],[ 1.0933202   2.06516379 -0.01322244],[ 0.70943916  0.41686918 -0.0073046 ],[-0.56503019 -0.49319457  0.        ]
9.725007772445679,[1.02564813 2.05072777 0.64912104],[ 1.09171814  2.06417607 -0.01309003],[ 0.94462112 -0.00355496  0.08691971],[-0.56534396 -0.49283487  0.        ]
9.73001217842102,[1.02324013 2.05116398 0.65239583],[ 1.09004773  2.06311508 -0.01286431],[0.75467847 0.17736649 0.05190972],[-0.56579841 -0.49231307  0.        ]
9.735012292861938,[1.02056827 2.05233528 0.6551847 ],[ 1.08792938  2.06184781 -0.01262925],[ 1.43718457 -0.19190242  0.40564902],[-0.56617036 -0.49188527  0.        ]
