timestamps,angvel_base_hist,I_hist,h_com_hist,angmom_wb_hist
1.159035206,[0.76211077 0.90510219 0.72651536],[0.80181198 1.2724275  0.62158568],0.3862751009,[0.67225021 0.19272497 0.34822267]
1.160000563,[0.7370179  0.97798342 0.67527294],[0.80132328 1.27145742 0.6214923 ],0.3861779742,[0.64823848 0.25083929 0.31866125]
1.161007881,[0.69959354 1.04019296 0.65451431],[0.80101464 1.27058251 0.6213576 ],0.3860804365,[0.61669884 0.30033077 0.30292171]
1.162010431,[0.66357515 1.08431506 0.6661565 ],[0.80079122 1.26980671 0.62121661],0.3859787379,[0.58935578 0.35417264 0.30558781]
1.163001299,[0.61896627 1.12312102 0.6987236 ],[0.80059678 1.26900476 0.62105066],0.3858692939,[0.55698333 0.42613024 0.31914269]
1.164000273,[0.5809157  1.15567529 0.72045507],[0.80057344 1.26831685 0.62085878],0.3857487707,[0.53050799 0.49972231 0.33394196]
1.165001392,[0.56007298 1.17873275 0.72058781],[0.80052889 1.26767481 0.62068986],0.3856141637,[0.5165895  0.56766925 0.34308932]
1.166001081,[0.55190913 1.19783556 0.69974784],[0.80052685 1.267071   0.62052518],0.3854628651,[0.51109272 0.62295582 0.34301113]
1.167005539,[0.55143509 1.21878016 0.67806695],[0.80052895 1.2664873  0.62037176],0.3852927213,[0.51175638 0.67875469 0.34358165]
1.168003798,[0.5467707  1.24339116 0.67270088],[0.80073877 1.26609571 0.6202174 ],0.3851020764,[0.50984968 0.7263881  0.3487872 ]
1.169004202,[0.53553686 1.2741673  0.68593409],[0.80099122 1.2657027  0.62004725],0.3848898031,[0.50386046 0.80033562 0.36064806]
1.170001745,[0.51896099 1.31634533 0.717974  ],[0.80138708 1.26541773 0.61986604],0.3846553188,[0.49433878 0.883609   0.37608809]
1.171001911,[0.51081668 1.35561299 0.74106835],[0.80196849 1.26527482 0.6196726 ],0.3843985879,[0.49083822 0.96152923 0.38434227]
1.17200017,[0.52464644 1.39975071 0.74448033],[0.80267314 1.26521257 0.6194705 ],0.3841201097,[0.50356838 1.03752971 0.38149256]
1.173040867,[0.56601187 1.44894922 0.7222609 ],[0.8033095  1.26506364 0.61927465],0.3838208938,[0.5369354  1.07823624 0.36858182]
1.17399931,[0.60896719 1.49156463 0.69160822],[0.80416544 1.26512566 0.61909227],0.3835024232,[0.57136119 1.12075645 0.3538066 ]
1.174999714,[0.66150641 1.53108191 0.656744  ],[0.80435686 1.26451427 0.61891585],0.3831666061,[0.61285829 1.14611365 0.33906539]
1.176009417,[0.69899293 1.55823946 0.64611685],[0.80517101 1.26452903 0.61876939],0.38281572,[0.6450519  1.15283734 0.34064148]
1.177000046,[0.73483425 1.57840204 0.65512513],[0.80593876 1.26467508 0.61874148],0.3824523476,[0.67633712 1.15134977 0.34971041]
1.177999973,[0.76743751 1.59563863 0.65877791],[0.80672024 1.26460702 0.61862506],0.3820793084,[0.70575313 1.14002794 0.35959372]
1.179025173,[0.78815529 1.60734856 0.64936286],[0.80745958 1.26452278 0.61851308],0.3816995871,[0.72397736 1.14555298 0.36145134]
1.180001497,[0.80384528 1.61907697 0.61920349],[0.80844811 1.26467792 0.61842423],0.3813162616,[0.73574491 1.14893853 0.34970506]
1.181003571,[0.80457307 1.62486899 0.58018451],[0.80912568 1.26453436 0.61835161],0.3809324327,[0.73384964 1.143612   0.33287189]
1.182005167,[0.78481539 1.6199702  0.54602987],[0.80964472 1.26424413 0.6182797 ],0.3805511565,[0.71488982 1.13900247 0.31598633]
1.182999134,[0.72743828 1.59852457 0.4875846 ],[0.81009983 1.26390531 0.61820393],0.3801753831,[0.66182973 1.14255252 0.28158372]
1.184000254,[0.61276919 1.56254399 0.3932124 ],[0.81045043 1.26351372 0.61811815],0.3798079013,[0.55707663 1.15062579 0.22544599]
1.185003281,[0.48177105 1.52105236 0.27038794],[0.81050675 1.26293093 0.61803623],0.3794512925,[0.43591318 1.3068062  0.16023028]
1.186012268,[0.32214064 1.44942033 0.0691165 ],[0.81104553 1.26292483 0.61793689],0.3791078929,[0.28184916 1.1190146  0.04536125]
1.187034369,[ 0.17421167  1.35487008 -0.14393237],[0.81090522 1.26233638 0.61780391],0.3787797658,[ 0.13633461  1.09767365 -0.08152722]
1.188000917,[ 0.10410409  1.27010286 -0.26868195],[0.81073035 1.26175761 0.61764962],0.3784686847,[ 0.0646252   1.09312073 -0.15909886]
1.189001322,[ 0.12476347  1.19583237 -0.29804799],[0.81029417 1.26094354 0.61750403],0.3781761256,[ 0.07793259  1.0850066  -0.17429573]
1.190003395,[ 0.31008703  1.13133323 -0.17858969],[0.80982841 1.26010255 0.61743412],0.3779032697,[ 0.24339942  1.089807   -0.08464524]
1.191016436,[0.55863147 1.09413612 0.00459387],[0.80934543 1.25922968 0.61746537],0.3776510147,[0.46782037 1.16503813 0.05132395]
1.192005873,[0.8468665  1.07804179 0.21080319],[0.80872711 1.2581955  0.61761364],0.3774199943,[0.72718597 1.21484091 0.20704643]
1.193003893,[1.00601485 1.07244658 0.29335072],[0.80728261 1.25736964 0.61827053],0.3772106046,[0.86662122 1.26157738 0.279401  ]
1.194010496,[1.01126136 1.059623   0.18415871],[0.80655917 1.25630534 0.61850861],0.3770230356,[0.85910957 1.3088818  0.22480309]
1.195003986,[ 0.91496481  1.02601254 -0.03377979],[0.80557193 1.2550514  0.61872191],0.3768573066,[0.75626037 1.29255495 0.09461183]
1.196005821,[ 0.82658355  0.96486598 -0.19132647],[0.8043984  1.25367921 0.61891438],0.3767133038,[ 6.65972372e-01  1.24531589e+00 -1.06085459e-03]
1.19700408,[ 0.78972142  0.88973576 -0.2076032 ],[0.80307266 1.25220271 0.61911283],0.3765908185,[ 0.63251679  1.15919158 -0.00860173]
1.198007107,[ 0.77004515  0.80230355 -0.13043806],[0.80137573 1.2503526  0.61930003],0.3764895841,[0.62205942 1.03920922 0.03763422]
1.199003458,[ 0.73016676  0.70617509 -0.0111891 ],[0.79948173 1.24830027 0.61947873],0.3764093107,[0.59904061 0.91308937 0.1053371 ]
1.200005293,[0.62056029 0.5871923  0.05619689],[0.79742514 1.24609851 0.61962239],0.3763497153,[0.51362044 0.76855283 0.13329168]
1.201009035,[ 0.48715176  0.46451253 -0.00398634],[0.79545892 1.24405111 0.61973789],0.376310548,[0.39668795 0.66088831 0.08310374]
1.202007532,[ 0.41137277  0.36864436 -0.1159423 ],[0.79350429 1.24206596 0.61982634],0.3762916114,[0.32224589 0.61643493 0.00698264]
1.203005791,[ 0.42919564  0.27586806 -0.24297425],[0.79135848 1.23996166 0.61992526],0.3762927737,[ 0.32261456  0.57689166 -0.06892782]
1.204003572,[ 0.51261077  0.19449873 -0.29836206],[0.7894682  1.23813688 0.62005288],0.3763139752,[ 0.38294998  0.58176097 -0.10179558]
1.205049038,[ 0.56037705  0.12681019 -0.28805143],[0.78740324 1.23612373 0.62017727],0.376355228,[ 0.42025433  0.58421298 -0.10497748]
1.206005573,[ 0.53190286  0.08244552 -0.28927349],[0.78687936 1.23563509 0.62032266],0.3764166085,[ 0.39580547  0.63060583 -0.1238897 ]
1.207005739,[ 0.4128712   0.04806199 -0.33147136],[0.78508732 1.23388617 0.62038307],0.3764982448,[ 0.29420312  0.65372298 -0.17237293]
1.20800519,[ 0.32136982  0.0260572  -0.37895227],[0.78331138 1.23216779 0.62041119],0.3766002977,[ 0.21505083  0.6812559  -0.21721454]
1.209004402,[ 2.57357424e-01 -3.55426222e-04 -4.60870982e-01],[0.78167334 1.23062227 0.62042655],0.3767229384,[ 0.15525475  0.68609367 -0.27426159]
1.210005045,[ 0.28172572 -0.02687373 -0.54140899],[0.77996076 1.22906912 0.62047238],0.3768663226,[ 0.16678809  0.64493541 -0.31611808]
1.211005449,[ 0.40195474 -0.06025324 -0.61552768],[0.77816176 1.22747498 0.62056678],0.3770305625,[ 0.25553041  0.57610089 -0.34100779]
1.212008238,[ 0.53395432 -0.09972528 -0.66323712],[0.77587518 1.2254506  0.62071239],0.377215699,[ 0.35564384  0.50367531 -0.34781876]
1.213025808,[ 0.58826331 -0.14521278 -0.69564252],[0.7738293  1.22370654 0.62089926],0.377421674,[ 0.39502352  0.42818595 -0.35471107]
1.214004993,[ 0.54871315 -0.19365372 -0.75162176],[0.77173243 1.22193292 0.62107029],0.3776483057,[ 0.35732582  0.34784127 -0.38881602]
1.215005875,[ 0.47871597 -0.22858772 -0.83844547],[0.7697279  1.22027322 0.62121792],0.3778952665,[ 0.29273559  0.26566612 -0.44683473]
1.216003656,[ 0.40468547 -0.24921639 -0.95442117],[0.7675332  1.21842914 0.62131914],0.3781620657,[ 0.22239991  0.20899333 -0.5262839 ]
1.217008591,[ 0.3100275  -0.25144196 -1.09708363],[0.76557944 1.21684476 0.6213926 ],0.3784480382,[ 0.13391246  0.18982797 -0.62415515]
1.218005419,[ 0.21670618 -0.23884661 -1.17983062],[0.76392148 1.21556036 0.62144162],0.3787523382,[ 0.05270443  0.19301022 -0.68594439]
1.2190063,[ 0.1142311  -0.21769083 -1.18910245],[0.76221661 1.2141935  0.62144553],0.3790739405,[-0.02824939  0.23797653 -0.70390598]
1.220010519,[-0.01378657 -0.17981732 -1.11812454],[0.76167576 1.2139544  0.62144209],0.3794116472,[-0.12159202  0.28391741 -0.67649417]
1.221012115,[-0.13915104 -0.12232744 -1.03470697],[0.76029497 1.2128149  0.62135795],0.3797641023,[-0.21096017  0.38224784 -0.63998908]
1.222006083,[-0.22420087 -0.05588198 -1.03901623],[0.75921359 1.21193568 0.62124505],0.3801298113,[-0.27688847  0.47159569 -0.65267137]
1.223004103,[-0.24340695 -0.00401479 -1.15169508],[0.75801021 1.21095819 0.62113657],0.380507167,[-0.30136357  0.5391116  -0.72120011]
1.224001646,[-0.20091706  0.04414012 -1.38570031],[0.75685221 1.21001987 0.62102615],0.3808944793,[-0.28903006  0.61347509 -0.85530601]
1.225010395,[-0.1531341   0.07915536 -1.57991153],[0.75587142 1.20927577 0.62094001],0.3812900096,[-0.26906539  0.64371241 -0.96462524]
1.226032019,[-0.12058711  0.11124325 -1.69650662],[0.75512969 1.20804621 0.62075177],0.3816920059,[-0.25374273  0.65959906 -1.02878155]
1.22700429,[-0.1297784   0.13370311 -1.69336963],[0.75397257 1.20708662 0.62067405],0.3820987407,[-0.25996769  0.6534282  -1.02778215]
1.228009939,[-0.18359697  0.14698721 -1.59677009],[0.75297913 1.2062255  0.62056575],0.3825085468,[-0.29229005  0.6329226  -0.97650388]
1.229042292,[-0.27827683  0.14644302 -1.44355214],[0.75191004 1.20523987 0.62041526],0.3829198525,[-0.35089787  0.60305066 -0.89596247]
1.23000598,[-0.34808574  0.13994923 -1.34470521],[0.75102313 1.20440608 0.6202461 ],0.3833312128,[-0.39519523  0.61465758 -0.84602397]
1.231005907,[-0.35273399  0.12893049 -1.36630238],[0.75024856 1.20367145 0.62007108],0.3837413369,[-0.40008931  0.62409197 -0.86083183]
1.23200345,[-0.32222343  0.11547802 -1.44768057],[0.74968181 1.20314166 0.61992166],0.3841491096,[-0.38342739  0.63606322 -0.90814849]
1.232994795,[-0.28610137  0.10098952 -1.54090124],[0.74927084 1.20277762 0.61979369],0.3845536066,[-0.36353264  0.67320901 -0.96006268]
1.234044075,[-0.27823577  0.08487344 -1.6154827 ],[0.74910917 1.20266258 0.61967707],0.3849541031,[-0.36371526  0.73719385 -1.00360664]
1.235040903,[-0.33161763  0.07237183 -1.64816947],[0.74916955 1.20275002 0.61955812],0.385350074,[-0.40731673  0.81697739 -1.02816063]
1.236038685,[-0.41706356  0.06917765 -1.64834812],[0.74938716 1.20297101 0.61940819],0.3857411881,[-0.4727973   0.87773233 -1.03612353]
1.236994505,[-0.53243042  0.07064503 -1.62810622],[0.74969716 1.20325104 0.61921799],0.3861272935,[-0.55960566  0.92382557 -1.03433555]
1.238026857,[-0.62561455  0.07207432 -1.60851206],[0.75017066 1.20366958 0.61900221],0.3865083974,[-0.62958283  0.97011789 -1.03171081]
1.238991976,[-0.70699867  0.07309098 -1.59440011],[0.75074046 1.20415511 0.61874664],0.3868846391,[-0.69132568  0.9645133  -1.03010474]
1.239993811,[-0.77457493  0.07751837 -1.57805001],[0.75118683 1.20448873 0.61847255],0.3872562584,[-0.74205156  0.94537658 -1.02610214]
1.241000175,[-0.82847508  0.08397397 -1.56584515],[0.75157202 1.2047318  0.61817487],0.3876235598,[-0.78265163  0.90391392 -1.02272668]
1.241998911,[-0.87626189  0.09223061 -1.56360133],[0.75192807 1.20493022 0.61787501],0.387986875,[-0.8194508   0.87313595 -1.02461081]
1.242995501,[-0.91848268  0.10399516 -1.60080938],[0.75234656 1.20514936 0.61753526],0.3883465234,[-0.85552452  0.84031518 -1.04941319]
1.244018316,[-0.94282007  0.11632206 -1.68568729],[0.75260711 1.20520174 0.61720957],0.3887027744,[-0.88198388  0.79380391 -1.09748769]
1.245009184,[-0.95464693  0.12263668 -1.77371146],[0.75308407 1.20546566 0.61689463],0.3890558113,[-0.89930707  0.74632264 -1.1409182 ]
1.246008396,[-0.9642801   0.11833989 -1.8547345 ],[0.75351555 1.20567443 0.61658878],0.3894056994,[-0.91425988  0.68939216 -1.17932681]
1.246999979,[-0.98384537  0.10428116 -1.8863351 ],[0.75408506 1.20601528 0.61629508],0.3897523588,[-0.93253598  0.65943415 -1.18965   ]
1.24801898,[-1.02615201  0.07519449 -1.86617073],[0.75433208 1.20602005 0.6159856 ],0.3900955443,[-0.96310741  0.58858627 -1.17312828]
1.249040842,[-1.0751963   0.03369331 -1.81621852],[0.75495243 1.20637747 0.6156663 ],0.3904348326,[-0.99670934  0.51121232 -1.14311323]
1.250000477,[-1.10126825 -0.01011338 -1.78452288],[0.75556663 1.20670836 0.61534014],0.3907696176,[-1.01434624  0.46177726 -1.12672107]
1.250994205,[-1.10333513 -0.05821819 -1.77921293],[0.7562551  1.2070772  0.61500089],0.3910991148,[-1.01610293  0.41781494 -1.12758371]
1.252048492,[-1.06567264 -0.12418392 -1.83115065],[0.75701233 1.20748913 0.61467455],0.3914223743,[-0.99275032  0.37975513 -1.16291148]
1.253036022,[-1.01574132 -0.18630704 -1.90517926],[0.75781959 1.20791679 0.61436051],0.3917383032,[-0.9619415   0.36254166 -1.20932634]
1.253995657,[-0.96309418 -0.25531626 -1.98763558],[0.75863986 1.20832429 0.61405974],0.3920456952,[-0.92973517  0.32232424 -1.25657373]
1.254993677,[-0.94033204 -0.32134479 -2.04489465],[0.75944888 1.20873101 0.61379631],0.392343269,[-0.91831388  0.26491064 -1.28977585]
1.256026506,[-0.95505235 -0.37701333 -2.06285687],[0.76029631 1.20914767 0.6135311 ],0.392629712,[-0.93228116  0.22510119 -1.301045  ]
1.257040262,[-0.98247354 -0.411935   -2.06592996],[0.76119063 1.20956529 0.61325221],0.3929037289,[-0.95450145  0.21481945 -1.30200875]
1.25799346,[-1.03263929 -0.42958015 -2.05041055],[0.76307905 1.2094383  0.61260602],0.3931640948,[-0.99263638  0.21780044 -1.29308115]
1.259046793,[-1.01334506 -0.4362902  -2.13868753],[0.76403913 1.20986302 0.61234815],0.3934097081,[-0.98637012  0.23894665 -1.34059284]
1.259993553,[-1.19786455 -0.43581131 -1.95870471],[0.76505465 1.21030505 0.61201836],0.3936396444,[-1.11383032  0.26363635 -1.24958633]
1.261002779,[-1.26911351 -0.46642175 -1.86057676],[0.76611144 1.21071531 0.61163107],0.3938532076,[-1.16116946  0.24438086 -1.19820864]
1.262042284,[-1.21231891 -0.50401294 -1.95525869],[0.7671326  1.21113441 0.6113219 ],0.3940499763,[-1.12666712  0.20999896 -1.24943483]
1.262995005,[-1.1980135  -0.53168166 -1.98581187],[0.76821137 1.21153918 0.61099704],0.3942298452,[-1.11941652  0.17657092 -1.26615688]
1.264024973,[-1.18301644 -0.55242884 -2.04838256],[0.76928437 1.21186583 0.61067661],0.3943930576,[-1.11421392  0.16216719 -1.29845881]
1.265000105,[-1.14739093 -0.58737963 -2.1350842 ],[0.77026451 1.21216036 0.61042745],0.3945402294,[-1.09476988  0.12844942 -1.33683949]
1.266022682,[-1.11112849 -0.62978268 -2.20332913],[0.77134738 1.21247912 0.61018829],0.3946723623,[-1.07308008  0.08411831 -1.36465489]
1.267015457,[-1.08547773 -0.66491759 -2.24486055],[0.77244005 1.2127159  0.60994526],0.3947908461,[-1.05742044  0.06567231 -1.3841844 ]
1.267998457,[-1.072971   -0.71174186 -2.24879116],[0.77349662 1.21294427 0.60972699],0.3948974487,[-1.04914808  0.03946569 -1.39018118]
1.268996716,[-1.10118151 -0.75639302 -2.17903851],[0.77469554 1.2132079  0.60947198],0.3949942945,[-1.06612686  0.02585997 -1.35799709]
1.269993067,[-1.15234845 -0.79260403 -2.08225647],[0.77588144 1.21350705 0.60922157],0.3950838307,[-1.09841657  0.02828541 -1.3102712 ]
1.270992994,[-1.20539335 -0.83447003 -2.01048134],[0.77718089 1.21388923 0.60895648],0.3951687828,[-1.13453706  0.02024597 -1.27517208]
1.27199626,[-1.22030712 -0.87497509 -2.03113745],[0.77846003 1.2141916  0.6086907 ],0.3952520999,[-1.14937184  0.01094094 -1.2902156 ]
1.273001432,[-1.19579823 -0.9016521  -2.0999763 ],[0.77978181 1.21450639 0.60844916],0.3953368912,[-1.1376635   0.00815204 -1.32856133]
1.27400136,[-1.15480341 -0.91595709 -2.15129815],[0.78085669 1.21450422 0.6082251 ],0.3954263554,[-1.11079494e+00 -7.73556654e-04 -1.35424408e+00]
1.274996996,[-1.13162475 -0.92072171 -2.16980741],[0.78224346 1.21477142 0.60801268],0.3955237053,[-1.09524994  0.01698172 -1.36245118]
1.275990963,[-1.13346412 -0.91680878 -2.15908385],[0.78358406 1.21497232 0.60781491],0.395632089,[-1.09612407  0.01789671 -1.35231233]
1.276994944,[-1.16498491 -0.90562743 -2.12217141],[0.78494625 1.2151506  0.60760531],0.3957545105,[-1.11797623  0.00486964 -1.33079763]
1.277999401,[-1.22256562 -0.88498467 -2.06651034],[0.78594881 1.21494648 0.60738577],0.3958937522,[-1.15809762  0.01431588 -1.30152563]
1.278995514,[-1.26667476 -0.86432683 -2.04075571],[0.78726224 1.2150094  0.60715065],0.3960523014,[-1.19104919 -0.05640149 -1.28927443]
1.279997587,[-1.27385302 -0.83581465 -2.06616845],[0.78839215 1.21484509 0.60692431],0.3962322824,[-1.19932807 -0.14068639 -1.30330586]
1.28099823,[-1.25426792 -0.7919327  -2.12740053],[0.78946112 1.21453987 0.60670205],0.3964353981,[-1.18960265 -0.24748604 -1.33546703]
1.282034159,[-1.21742982 -0.73040092 -2.24470521],[0.79044429 1.2140196  0.60648719],0.3966628811,[-1.17118684 -0.34187464 -1.39889374]
1.283039093,[-1.1924444  -0.6690172  -2.36896958],[0.79131781 1.21327399 0.60628356],0.3969154566,[-1.16255744 -0.47334367 -1.46756308]
1.284036875,[-1.08960362 -0.64577663 -2.40490287],[0.79210218 1.21240959 0.60611648],0.3971933192,[-1.08369801 -0.60461673 -1.47343997]
1.285037041,[-1.0833421  -0.60820693 -2.43270563],[0.79283243 1.21143852 0.60596288],0.397496123,[-1.07938381 -0.71731839 -1.47959236]
1.286035538,[-1.01867071 -0.57342786 -2.54973375],[0.79365082 1.21044754 0.60582879],0.3978229864,[-1.03746808 -0.77424108 -1.53438137]
1.286995649,[-0.94993053 -0.55141634 -2.60745993],[0.79461221 1.20945177 0.60570341],0.3981725118,[-0.98739692 -0.78518116 -1.55826709]
1.288041592,[-0.88262548 -0.539244   -2.63117688],[0.7956707  1.20854749 0.60559998],0.3985428188,[-0.93609729 -0.74382761 -1.56713586]
1.289037704,[-0.82807047 -0.53514266 -2.6925163 ],[0.79685304 1.20766495 0.60549697],0.3989315912,[-0.89916115 -0.68206846 -1.60270969]
1.289990425,[-0.80843075 -0.52811193 -2.78640217],[0.7981698  1.20678189 0.60539395],0.3993361358,[-0.89299511 -0.60188002 -1.66112052]
1.291039705,[-0.7869904  -0.51326698 -2.90681574],[0.79958063 1.20584437 0.60529496],0.3997534517,[-0.8877197  -0.50517582 -1.73339338]
1.292035103,[-0.75598042 -0.49404877 -2.97929471],[0.80097683 1.20491336 0.6052214 ],0.4001803081,[-0.86948674 -0.426992   -1.77126193]
1.293039322,[-0.72759822 -0.47724319 -3.00242766],[0.80413903 1.20283183 0.60443961],0.4006133285,[-0.84842329 -0.3778005  -1.77886324]
1.293997288,[-0.67517176 -0.44514579 -3.00087953],[0.80555343 1.20166227 0.6043768 ],0.4010490788,[-0.80562568 -0.34228822 -1.76797553]
1.295026779,[-0.6171589  -0.40532494 -3.00340629],[0.80687524 1.20048354 0.60433303],0.4014841564,[-0.75874014 -0.31544887 -1.75947378]
1.296038151,[-0.58266964 -0.37645394 -3.01105585],[0.80835768 1.19914587 0.6042865 ],0.401915279,[-0.73084842 -0.31554611 -1.75623632]
1.296996832,[-0.5514452  -0.34408185 -3.04670809],[0.80979827 1.19780911 0.6042463 ],0.4023393688,[-0.70869765 -0.31892649 -1.77275437]
1.298032999,[-0.52190774 -0.32128128 -3.09774906],[0.811255   1.19641976 0.60421902],0.4027536309,[-0.68926309 -0.31600266 -1.79852705]
1.298998117,[-0.48500352 -0.30990124 -3.12526243],[0.81278582 1.19511001 0.60419596],0.4031556239,[-0.66155591 -0.30122189 -1.80799734]
1.300041914,[-0.43651262 -0.30470321 -3.10755151],[0.81439379 1.19364744 0.60418054],0.403543319,[-0.62064007 -0.34228893 -1.79060624]
1.301033258,[-0.3929019  -0.30659392 -3.07481625],[0.81610859 1.1921642  0.60411394],0.403915148,[-0.58317103 -0.35613815 -1.76700008]
1.302022696,[-0.34764744 -0.3176817  -3.04852037],[0.81764825 1.19084491 0.60413692],0.4042700378,[-0.54400977 -0.3735375  -1.74499837]
1.302995205,[-0.29302568 -0.34176755 -3.0453616 ],[0.81932932 1.18936377 0.60416724],0.4046074303,[-0.50005609 -0.41709786 -1.73673248]
1.304042816,[-0.23715794 -0.36535448 -3.06377721],[0.82090951 1.18800999 0.60423343],0.4049272882,[-0.46289832 -0.42658983 -1.76712633]
1.305038452,[-0.15781149 -0.38845366 -3.09920253],[0.82278636 1.18645355 0.6042649 ],0.4052300853,[-0.40755159 -0.43411982 -1.79716324]
1.30603528,[-0.08400522 -0.40497369 -3.1235844 ],[0.82464    1.18493259 0.60429995],0.4055167829,[-0.35182614 -0.43078617 -1.80460358]
1.307046175,[ 1.78455527e-03 -4.19277310e-01 -3.11794054e+00],[0.82640635 1.18337048 0.60438302],0.4057887932,[-0.28554641 -0.43444476 -1.80147774]
1.307992458,[ 0.07627925 -0.43184093 -3.07308414],[0.82821635 1.18194541 0.60449107],0.4060479293,[-0.22264286 -0.43815093 -1.76838198]
1.3090446,[ 0.1235235  -0.44055957 -3.0275597 ],[0.83017577 1.18045695 0.60462313],0.4062963455,[-0.18051443 -0.41382852 -1.73484258]
1.31001687,[ 0.15218246 -0.4439851  -3.01545861],[0.8320819  1.17906827 0.6047683 ],0.4065364686,[-0.1547911  -0.40047095 -1.71721018]
1.310997963,[ 0.17371296 -0.4474251  -3.03128838],[0.83392619 1.17758394 0.60492845],0.4067709222,[-0.13693533 -0.41578004 -1.71524505]
1.312040567,[ 0.21251324 -0.45279881 -3.07856263],[0.83578527 1.17599774 0.60510712],0.4070024469,[-0.10849271 -0.41376115 -1.73076065]
1.313039303,[ 0.24893007 -0.45948192 -3.0876923 ],[0.83746746 1.17441855 0.60529726],0.4072338191,[-0.07891216 -0.44640844 -1.72663431]
1.314038992,[ 0.30139192 -0.46572137 -3.05722854],[0.83920875 1.17251341 0.60551214],0.4074677697,[-0.03413427 -0.49942601 -1.70233272]
1.315034389,[ 0.35923688 -0.46876088 -3.00195889],[0.84073901 1.17079976 0.60572391],0.4077069057,[ 0.01567109 -0.55178885 -1.66916684]
1.315993309,[ 0.39113907 -0.46676999 -2.95547942],[0.84231377 1.1689103  0.60594517],0.4079536375,[ 0.04349775 -0.59837059 -1.64589961]
1.317050457,[ 0.40630615 -0.45896271 -2.92574159],[0.84399323 1.16696935 0.60617184],0.4082101135,[ 0.05649107 -0.62093455 -1.63440118]
1.318029404,[ 0.40618744 -0.44601509 -2.91330873],[0.84559693 1.16507327 0.6063865 ],0.4084781632,[ 0.05542918 -0.6333809  -1.6358375 ]
1.318990946,[ 0.40010723 -0.43258303 -2.90573008],[0.84726096 1.16318598 0.60659206],0.4087592512,[ 0.04997159 -0.63625364 -1.6378014 ]
1.319992781,[ 0.40096016 -0.41823572 -2.89789136],[0.84904817 1.16140542 0.60679147],0.4090544435,[ 0.05062605 -0.61901363 -1.63684302]
1.321017504,[ 0.41071031 -0.40366873 -2.87802203],[0.85079622 1.15972131 0.60698666],0.4093643855,[ 0.0598257  -0.59947247 -1.62643223]
1.322001457,[ 0.43283903 -0.38741326 -2.83905089],[0.85272736 1.15788188 0.60719896],0.4096892937,[ 0.08069362 -0.55952365 -1.60309092]
1.323006153,[ 0.45722901 -0.37118879 -2.78353644],[0.8544875  1.15616663 0.6074031 ],0.4100289595,[ 0.10499404 -0.54197951 -1.56933698]
1.324012756,[ 0.47419309 -0.35546318 -2.722971  ],[0.85618403 1.15447738 0.60759421],0.4103827663,[ 0.12132985 -0.51130044 -1.54263189]
1.324997902,[ 0.49361094 -0.34093413 -2.66779641],[0.85794241 1.15269104 0.6077757 ],0.4107497175,[ 0.13552367 -0.4700505  -1.53198786]
1.326040745,[ 0.51341692 -0.32798386 -2.62309579],[0.85971186 1.15088691 0.60795117],0.4111284757,[ 0.14969724 -0.41092437 -1.52531746]
1.326995373,[ 0.53143514 -0.31538859 -2.57893746],[0.86336808 1.14783646 0.60746111],0.4115174105,[ 0.16491663 -0.34041359 -1.51017035]
1.328038216,[ 0.54556111 -0.30300358 -2.53043637],[0.86518946 1.14617632 0.60764472],0.4119146535,[ 0.18088293 -0.26769991 -1.47996833]
1.32904911,[ 0.54395039 -0.28638762 -2.46608861],[0.866924   1.14452367 0.60783612],0.4123181591,[ 0.18724599 -0.25291704 -1.43650119]
1.330025911,[ 0.52366147 -0.26975632 -2.41050517],[0.86862274 1.14297089 0.60801547],0.412725769,[ 0.17780301 -0.21607548 -1.40105501]
1.330989122,[ 0.47013032 -0.24619806 -2.34324109],[0.87030954 1.14125527 0.60818576],0.4131352768,[ 0.1423818  -0.17451134 -1.36499106]
1.33202672,[ 0.40144756 -0.22010517 -2.27246186],[0.87196257 1.13983504 0.6083126 ],0.4135444936,[ 0.09444088 -0.15028115 -1.33135375]
1.332993031,[ 0.34208729 -0.19567895 -2.18115337],[0.87357037 1.13819188 0.60843087],0.4139513091,[ 0.05575588 -0.11556698 -1.28501557]
1.334043503,[ 0.29900833 -0.17553788 -2.0827444 ],[0.87507273 1.13662435 0.60852619],0.4143537497,[ 0.0300394  -0.12362956 -1.23491918]
1.335034609,[ 0.27403814 -0.16366698 -2.01311744],[0.87649014 1.1351697  0.60860234],0.4147500291,[ 0.01545331 -0.12709741 -1.20194086]
1.336025476,[ 0.24858604 -0.15868591 -1.95874949],[0.87776864 1.13367913 0.60869743],0.4151385921,[ 4.60192187e-04 -1.52655539e-01 -1.17207558e+00]
1.337024689,[ 0.21835059 -0.15943091 -1.91226586],[0.87921981 1.13203898 0.60872553],0.4155181492,[-0.02217433 -0.17575776 -1.16036927]
1.337990284,[ 0.18378171 -0.16769901 -1.86468619],[0.88048751 1.13065265 0.60880261],0.415887702,[-0.0450155  -0.19941565 -1.13539215]
1.338998556,[ 0.1452705  -0.18477803 -1.80717278],[0.8819271  1.12915876 0.60884279],0.4162465581,[-0.07121521 -0.21404701 -1.11007658]
1.339990854,[ 0.11835851 -0.20134813 -1.73823833],[0.88326359 1.12779588 0.60887267],0.4165943365,[-0.08679767 -0.23112473 -1.07554766]
